,Rating,Roaster,Roaster Location,Roast,Name,Coffee Origin,Aroma,Body,Flavor,Acidity/Structure,Aftertaste,Agtron,Agtron scale,euro,euro/gr,Review Date,lat,lon,display_name
1405,94.0,Paradise Roasters,"Ramsey, Minnesota",Medium-Light,Ethiopia Suke Quto Honey,"Guji Zone, Oromia Region, south-central Ethiopia",9.0,9.0,9.0,9.0,8.0,58.0,82.0,15.257499999999999,0.044301684088269455,February 2018,25.0375198,121.5636796,"臺北市, 臺灣"
1406,93.0,Charlotte Coffee Company,"Charlotte, North Carolina",Medium-Light,Firebird Espresso,Brazil; Costa Rica,8.0,9.0,9.0,,8.0,51.0,75.0,11.9,0.034552845528455285,February 2018,45.0165728,-93.0949501,"Ramsey County, Minnesota, United States"
1407,92.0,The WestBean Coffee Roasters,"San Diego, California",Medium,Ethiopia Dumerso Light Roast,"Yirgacheffe growing region, southern Ethiopia",9.0,8.0,9.0,8.0,8.0,53.0,68.0,20.4,0.059233449477351915,February 2018,37.7840208,-79.4428157,"Lexington, Virginia, 24450, United States"
1408,92.0,Revel Coffee,"Billings, Montana",Medium-Light,Kenya AA Karamundi,"Nyeri growing region, south-central Kenya",9.0,8.0,9.0,8.0,8.0,51.0,75.0,13.174999999999999,0.03825493612078978,February 2018,34.0194704,-118.491227,"Santa Monica, Los Angeles County, California, United States"
1409,93.0,Chocolate Fish Coffee Roasters,"Sacramento, California",Medium-Light,Finca San Luis Colombia Espresso,"Tolima Department, center-west Colombia",9.0,9.0,9.0,,8.0,58.0,74.0,14.875,0.04319105691056911,February 2018,45.0165728,-93.0949501,"Ramsey County, Minnesota, United States"
1410,94.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Dark,Ethiopia Biftu Gundina Coop Espresso,"Agaro District, Jimma Zone, west-central Ethiopia",9.0,9.0,9.0,,8.0,42.0,57.0,16.5,0.03593205574912892,February 2018,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
1411,93.0,Kakalove Cafe,"Chia-Yi, Taiwan",Light,Ethiopia Natural Sidamo Papilio,"Sidamo (also Sidama) growing region, south-central Ethiopia",9.0,8.0,9.0,9.0,8.0,60.0,84.0,18.0,0.03919860627177701,February 2018,34.0133561,-117.690075,"Chino, San Bernardino County, California, United States"
1413,94.0,Kakalove Cafe,"Chia-Yi, Taiwan",Light,Ethiopia Banko Gotiti Natural,"Yirgacheffe growing region, south-central Ethiopia",9.0,8.0,9.0,9.0,9.0,60.0,88.0,19.5,0.042465156794425085,February 2018,31.2323437,121.4691024,"上海市, 黄浦区, 200001, 中国"
1414,93.0,Red Rooster Coffee Roaster,"Floyd, Virginia",Light,Peru Finca Ecológica Agua Colorada,"Cajamarca, Peru",9.0,8.0,9.0,9.0,8.0,58.0,84.0,14.016499999999999,0.040698315911730544,February 2018,37.7840208,-79.4428157,"Lexington, Virginia, 24450, United States"
1415,92.0,Bird Rock Coffee Roasters,"San Diego, California",Medium-Light,Love Letters,El Salvador; Indonesia,8.0,9.0,9.0,8.0,8.0,51.0,81.0,19.55,0.05676538908246226,February 2018,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
1416,92.0,Revel Coffee,"Billings, Montana",Medium-Light,Throwback Blend,Colombia; Kenya,9.0,8.0,9.0,8.0,8.0,56.0,78.0,11.6875,0.033935830429732874,February 2018,41.8755616,-87.6244212,"Chicago, Cook County, Illinois, United States"
1417,92.0,Roast House,"Spokane, Washington",Medium-Light,Costa Coast Blend,Costa Rica; Ethiopia,8.0,9.0,9.0,8.0,8.0,52.0,78.0,17.849999999999998,0.03887195121951219,February 2018,37.7840208,-79.4428157,"Lexington, Virginia, 24450, United States"
1418,94.0,Water Avenue Coffee,"Portland, Oregon",Medium-Light,Canoe Blend,Central America; South America; Indonesia,9.0,9.0,9.0,9.0,8.0,56.0,82.0,11.9,0.034552845528455285,February 2018,37.7840208,-79.4428157,"Lexington, Virginia, 24450, United States"
1419,93.0,Corvus Coffee Roasters,"Denver, Colorado",Medium-Light,Dead Reckoning,Guatemala; El Salvador; Ethiopia,9.0,8.0,9.0,9.0,8.0,52.0,78.0,14.45,0.041957026713124276,February 2018,36.1563122,-95.9927516,"Tulsa, Tulsa County, Oklahoma, United States"
1420,93.0,Per'la Specialty Roasters,"Miami, Florida",Medium-Light,Miami Winter,Kenya; Ethiopia,9.0,8.0,9.0,9.0,8.0,53.0,77.0,18.7,0.054297328687572595,February 2018,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
1421,93.0,Kakalove Cafe,"Chia-Yi, Taiwan",Light,Wilderness Blend,Ethiopia; Kenya; El Salvador,9.0,8.0,9.0,9.0,8.0,60.0,86.0,15.0,0.03266550522648084,February 2018,33.1031744,-96.6705503,"Allen, Collin County, Texas, United States"
1422,93.0,Temple Coffee and Tea,"Sacramento, California",Medium-Light,Naturals With Attitude,Panama; Ethiopia,9.0,9.0,9.0,8.0,8.0,60.0,80.0,27.2,0.11846689895470383,February 2018,40.0149856,-105.270545,"Boulder, Boulder County, Colorado, United States"
1423,94.0,Durango Coffee Company,"Durango, Colorado",Medium-Light,Guatemala Retiro Natural Process,"San Martin Jilotepeque, Chimaltenango Department, central Guatemala",9.0,8.0,9.0,9.0,9.0,57.0,70.0,13.3875,0.038871951219512195,February 2018,32.7174202,-117.1627728,"San Diego, San Diego County, California, United States"
1425,93.0,Durango Coffee Company,"Durango, Colorado",Medium,Rwanda Remera Kabeza,"Gikongoro Prefecture, south-central Rwanda",8.0,9.0,9.0,9.0,8.0,50.0,67.0,14.407499999999999,0.04183362369337979,February 2018,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
1427,90.0,Coava Coffee Roasters,"Portland, Oregon",Light,Honduras David Mancia,"Santa Barbara Department, Honduras",8.0,8.0,8.0,8.0,8.0,58.0,84.0,12.75,0.051,February 2018,39.049011,-95.677556,"Topeka, Shawnee County, Kansas, United States"
1428,94.0,Black Coffee in Black Jar,"Taichung, Taiwan",Medium-Light,Kenya Gatugi AB,Kenya Gatugi AB,9.0,9.0,9.0,9.0,8.0,53.0,85.0,29.75,0.2975,January 2018,30.3466423,-86.2307992,"Santa Rosa Beach, Walton County, Florida, 32459, United States"
1429,93.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Bufcafe Rwanda Espresso,"Nyamagabe district, Southern Province, Rwanda",9.0,9.0,9.0,,7.0,54.0,78.0,14.6625,0.042574041811846694,January 2018,38.5810606,-121.493895,"Sacramento, Sacramento County, California, United States"
1430,93.0,JBC Coffee Roasters,"Madison, Wisconsin",Light,Bufcafe Rwanda,"Nyamagabe District, Southern Province, Rwanda",9.0,9.0,7.0,9.0,9.0,60.0,84.0,14.6625,0.042574041811846694,January 2018,19.2024436,-155.4773466,"Pahala CDP, Hawaiʻi County, Hawaii, 96777, United States"
1431,95.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Gedeb Ethiopia,"Gedeb District, Gedeo Zone, southern Ethiopia",9.0,9.0,9.0,9.0,9.0,58.0,82.0,15.9375,0.046276132404181186,January 2018,32.2228765,-110.9748477,"Tucson, Pima County, Arizona, United States"
1432,93.0,"Good Chance Biotechnology, Ltd.","Taichung City, Taiwan",Medium-Light,Civet Yirgacheffe Sisota,"Sidamo growing region, south-central Ethiopia",9.0,9.0,9.0,8.0,8.0,54.0,78.0,175.1,0.7626306620209059,January 2018,-1.950851,30.061507,"Akarere ka Nyarugenge, Umujyi wa Kigali, Rwanda"
1433,93.0,"Good Chance Biotechnology, Ltd.","Taichung City, Taiwan",Medium-Light,Civet Ethiopia Papilio Sidamo,"Sidamo growing region, south-central Ethiopia",9.0,9.0,9.0,8.0,8.0,54.0,78.0,175.1,0.7626306620209059,January 2018,47.6038321,-122.330062,"Seattle, King County, Washington, United States"
1434,90.0,Ka'u Specialty Coffee,"Pahala, Hawaii",Medium-Light,Estate Carbonic Maceration,"Ka'u growing region, Big Island of Hawaii",8.0,8.0,8.0,8.0,8.0,58.0,71.0,25.058,0.10913763066202091,January 2018,30.2711286,-97.7436995,"Austin, Travis County, Texas, United States"
1435,95.0,Black Coffee in Black Jar,"Taichung, Taiwan",Medium-Light,Ethiopia Dry-Processed Guji Mt. Kayon,"Guji Zone, Oromia Region, south-central Ethiopia",9.0,9.0,9.0,9.0,9.0,56.0,75.0,29.75,0.2975,January 2018,33.2150386,-97.1330516,"Denton, Denton County, Texas, United States"
1436,94.0,Red Rooster Coffee Roaster,"Floyd, Virginia",Light,Ethiopia Banko Gotiti,"Kochere, Yirgacheffe growing region, south-central Ethiopia",9.0,9.0,9.0,9.0,8.0,65.0,93.0,14.441499999999998,0.04193234610917537,January 2018,39.8695516,-104.985181,"Thornton, Adams County, Colorado, United States"
1437,92.0,Manzanita Roasting Company,"San Diego, California",Light,Colombia David Gomez 100% Caturra,"Huila Department, southern Colombia",8.0,8.0,9.0,9.0,8.0,63.0,85.0,14.45,0.041957026713124276,January 2018,19.557849,-155.105667,"Mountain View, Mountain View CDP, Hawaiʻi County, Hawaii, 96771, United States"
1438,93.0,Black Coffee in Black Jar,"Taichung, Taiwan",Light,Guatemala Acatenango Gesha Lot #209,"Acatenango growing region, central Guatemala",9.0,9.0,9.0,8.0,8.0,60.0,86.0,29.75,0.2975,January 2018,32.7174202,-117.1627728,"San Diego, San Diego County, California, United States"
1439,95.0,Bird Rock Coffee Roasters,"San Diego, California",Medium-Light,Panama Auromar Estate Geisha Peaberry,"Piedra Candela, Chiriqui Province, far western Panama",10.0,9.0,9.0,9.0,8.0,53.0,81.0,43.35,0.18880662020905925,January 2018,34.0133561,-117.690075,"Chino, San Bernardino County, California, United States"
1440,92.0,A.R.C.,"Hong Kong, China",Medium-Light,Indonesia Emerald Mandheling,"Gayo (also Aceh) growing region, Aceh Province, northern Sumatra, Indonesia",9.0,8.0,9.0,8.0,8.0,54.0,78.0,15.4,0.06784140969162995,January 2018,31.2323437,121.4691024,"上海市, 黄浦区, 200001, 中国"
1441,95.0,Temple Coffee and Tea,"Sacramento, California",Light,Panama Finca Hartmann Geisha Natural,"Chiriqui Province, far western Panama",9.0,9.0,9.0,9.0,9.0,60.0,84.0,45.9,0.1999128919860627,January 2018,31.2323437,121.4691024,"上海市, 黄浦区, 200001, 中国"
1442,92.0,Temple Coffee and Tea,"Sacramento, California",Medium-Light,Ethiopia Reko Estate Yirgacheffe,"Yirgacheffe growing region, southern Ethiopia",9.0,8.0,9.0,7.0,9.0,54.0,74.0,16.15,0.0468931475029036,January 2018,49.2608724,-123.113952,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada"
1443,91.0,Temple Coffee and Tea,"Sacramento, California",Medium-Light,Costa Rica Sonora Estate Venecia Natural,"Central Valley, Costa Rica",8.0,8.0,9.0,8.0,8.0,53.0,87.0,17.425,0.0505952380952381,January 2018,49.2608724,-123.113952,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada"
1444,95.0,Simon Hsieh’s Aroma Roast Coffees,"Taoyuan City, Taiwan",Medium-Dark,Mini-Me Washed Kaffa Forest,"Yirgacheffe growing region, southern Ethiopia",9.0,9.0,9.0,,9.0,40.0,60.0,39.0,0.08493031358885017,January 2018,49.2608724,-123.113952,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada"
1445,94.0,Magnolia Coffee,"Charlotte, North Carolina",Medium-Light,Jade Espresso,Brazil and four other origins,9.0,9.0,9.0,,8.0,56.0,72.0,11.9,0.034552845528455285,January 2018,22.2793278,114.1628131,"香港島 Hong Kong Island, 香港 Hong Kong, 中国"
1446,93.0,Ka'u Specialty Coffee,"Pahala, Hawaii",Medium-Light,Estate Medium Roast,"Ka'u growing region, Big Island of Hawaii",9.0,8.0,9.0,8.0,9.0,61.0,77.0,25.058,0.10913763066202091,January 2018,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
1447,93.0,Simon Hsieh’s Aroma Roast Coffees,"Taoyuan City, Taiwan",Medium,Ethiopia Holy Grail Natural Yirgacheffe,"Yirgacheffe growing region, southern Ethiopia",9.0,9.0,9.0,,7.0,47.0,69.0,75.0,0.16332752613240417,January 2018,18.465299,-66.116666,"San Juan, Puerto Rico, United States"
1448,93.0,Black Coffee in Black Jar,"Taichung, Taiwan",Light,Ethiopia Agakiso,"Guji Zone, southern Ethiopia",9.0,9.0,9.0,8.0,8.0,57.0,85.0,29.75,0.2975,January 2018,40.0149856,-105.270545,"Boulder, Boulder County, Colorado, United States"
1449,92.0,Amavida Coffee Roasters,"Santa Rosa Beach, Florida",Medium-Light,Kenya Karinga,"Gatundu, Thika Province, central Kenya",9.0,9.0,9.0,8.0,7.0,54.0,80.0,16.9575,0.07385670731707317,December 2017,40.0149856,-105.270545,"Boulder, Boulder County, Colorado, United States"
1450,93.0,Paradise Roasters,"Ramsey, Minnesota",Medium,Espresso Classico,Not disclosed,8.0,9.0,9.0,,8.0,46.0,67.0,11.007499999999999,0.031961382113821137,December 2017,45.7874957,-108.49607,"Billings, Yellowstone County, Montana, United States"
1451,91.0,Paradise Roasters,"Ramsey, Minnesota",Medium,Thailand Doi Pangkhon Espresso,"Doi Pangkhon growing region, northern Thailand",8.0,8.0,9.0,,8.0,50.0,68.0,14.407499999999999,0.04183362369337979,December 2017,42.2586461,-87.8407055,"Lake Forest, Lake County, Illinois, 60045, United States"
1452,96.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Ulos Batak Sumatra,"Northern Sumatra, Indonesia",9.0,9.0,10.0,9.0,9.0,54.0,76.0,16.107499999999998,0.04676974448315911,December 2017,38.8915741,-121.29318,"Lincoln, Placer County, California, 95648, United States"
1453,91.0,JBC Coffee Roasters,"Madison, Wisconsin",Light,Gaitania Colombia,"Southern Tolima Department, west-central Colombia",9.0,8.0,9.0,8.0,7.0,58.0,84.0,13.3875,0.038871951219512195,December 2017,32.7174202,-117.1627728,"San Diego, San Diego County, California, United States"
1454,95.0,PT's Coffee Roasting,"Topeka, Kansas",Medium-Light,Blue Label La Esmeralda Porton Pascua Gesha,"Boquete growing region, western Panama",9.0,9.0,9.0,9.0,9.0,53.0,85.0,51.0,0.2221254355400697,December 2017,45.5202471,-122.674194,"Portland, Multnomah County, Oregon, United States"
1455,93.0,PT's Coffee Roasting,"Topeka, Kansas",Light,Auromar Gesha Natural,"Piedra Candela, Chiriqui Province, far western Panama",8.0,9.0,9.0,9.0,8.0,63.0,85.0,34.0,0.1480836236933798,December 2017,19.557849,-155.105667,"Mountain View, Mountain View CDP, Hawaiʻi County, Hawaii, 96771, United States"
1456,92.0,PT's Coffee Roasting,"Topeka, Kansas",Light,Haraz Special Red Yemen,"Haraz growing region, north-central Yemen",9.0,8.0,9.0,8.0,8.0,62.0,84.0,23.375,0.10180749128919861,December 2017,37.9735346,-122.5310874,"San Rafael, Marin County, California, United States"
1457,96.0,Coava Coffee Roasters,"Portland, Oregon",Light,David Mburu Kenya,"Kiambu County, south-central Kenya",9.0,9.0,10.0,9.0,9.0,58.0,84.0,12.75,0.051,December 2017,45.0165728,-93.0949501,"Ramsey County, Minnesota, United States"
1458,92.0,Hala Tree Kona Coffee,"Captain Cook, Hawaii",Medium-Light,“Naturals”,"Captain Cook, North Kona growing district, “Big Island” of Hawaii",9.0,8.0,9.0,8.0,8.0,54.0,78.0,25.5,0.11106271777003485,December 2017,34.0133561,-117.690075,"Chino, San Bernardino County, California, United States"
1459,93.0,Chocolate Fish Coffee Roasters,"Sacramento, California",Light,Finca Merced Guatemala,"Chimaltenango Department, Guatemala",9.0,9.0,9.0,8.0,8.0,58.0,84.0,14.45,0.041957026713124276,December 2017,34.0133561,-117.690075,"Chino, San Bernardino County, California, United States"
1460,94.0,Barrington Coffee Roasting,"Lee, Massachusetts",Light,El Peñon Nicaragua,"Jinotega, Nicaragua",9.0,8.0,9.0,9.0,9.0,61.0,93.0,15.257499999999999,0.044301684088269455,December 2017,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
1461,95.0,Speckled Ax,"Portland, Maine",Medium-Light,Kenya Chorongi Peaberry,"Mukaro, Nyeri growing region, south-central Kenya",9.0,9.0,9.0,9.0,9.0,50.0,76.0,17.0,0.04936120789779327,December 2017,30.3466423,-86.2307992,"Santa Rosa Beach, Walton County, Florida, 32459, United States"
1462,93.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Honduras Los Catadores Honey,"Marcala growing region, La Paz Department, Honduras",9.0,8.0,9.0,,8.0,53.0,77.0,15.0,0.03266550522648084,December 2017,43.646067,-108.212043,"Thermopolis, Hot Springs County, Wyoming, 82443, United States"
1463,92.0,Espresso Republic,"Chino, California",Medium-Light,Static Kenya Kavutiri,"Kiambu County, south-central Kenya",9.0,8.0,9.0,8.0,8.0,53.0,79.0,21.25,0.061701509872241586,December 2017,43.646067,-108.212043,"Thermopolis, Hot Springs County, Wyoming, 82443, United States"
1464,92.0,Kakalove Cafe,"Chia-Yi, Taiwan",Medium-Light,Honduras La Lesquinada Washed,"Copan, Honduras",9.0,8.0,8.0,,8.0,55.0,79.0,15.0,0.03266550522648084,December 2017,41.1035786,-80.6520161,"Youngstown, Mahoning County, Ohio, United States"
1465,91.0,The WestBean Coffee Roasters,"San Diego, California",Medium-Light,Kenya Gicherori,"Kiambu County, south-central Kenya",8.0,8.0,9.0,8.0,8.0,50.0,74.0,20.4,0.059233449477351915,December 2017,32.7174202,-117.1627728,"San Diego, San Diego County, California, United States"
1466,89.0,Espresso Republic,"Chino, California",Medium,Static Colombia Decaf Midnight,"Huila, Colombia",8.0,8.0,8.0,8.0,7.0,48.0,58.0,14.407499999999999,0.04183362369337979,December 2017,38.5810606,-121.493895,"Sacramento, Sacramento County, California, United States"
1467,95.0,Cimarron Coffee Roasters,"Montrose, Colorado",Medium-Light,Kenya Riakiberu AB,"Muranga District, central Kenya",9.0,9.0,9.0,9.0,9.0,55.0,77.0,11.9,0.0476,December 2017,45.7874957,-108.49607,"Billings, Yellowstone County, Montana, United States"
1468,93.0,Roast House,"Spokane, Washington",Medium-Light,Diima #9 Ethiopia Natural,"Yirgacheffe growing region, southern Ethiopia",9.0,9.0,9.0,8.0,8.0,56.0,84.0,21.25,0.061701509872241586,December 2017,38.5810606,-121.493895,"Sacramento, Sacramento County, California, United States"
1470,93.0,Speckled Ax,"Portland, Maine",Medium-Light,DR Congo Virunga Organic,"Kirumba, North Kivu Province, Democratic Republic of the Congo",9.0,9.0,9.0,8.0,8.0,58.0,82.0,14.45,0.041957026713124276,December 2017,38.5810606,-121.493895,"Sacramento, Sacramento County, California, United States"
1471,93.0,Fumi Coffee,"Hsinchu, Taiwan",Light,Holiday Blend,Ethiopia; Costa Rica; Panama,9.0,8.0,9.0,9.0,8.0,58.0,86.0,18.7,0.08144599303135888,December 2017,38.5810606,-121.493895,"Sacramento, Sacramento County, California, United States"
1472,95.0,Good Folks Coffee,"Louisville, Kentucky",Medium-Light,Kenya Thaitu,"Nakuru County, south-central Kenya",9.0,9.0,9.0,9.0,9.0,54.0,78.0,18.7,0.054297328687572595,December 2017,38.5810606,-121.493895,"Sacramento, Sacramento County, California, United States"
1473,94.0,Flight Coffee Co.,"Bedford, New Hampshire",Medium-Light,Yule Blend 2018,"Kirinyaga District, south-central Kenya",9.0,9.0,9.0,9.0,8.0,56.0,80.0,12.75,0.03702090592334495,December 2017,38.029306,-78.4766781,"Charlottesville, Virginia, United States"
1474,93.0,Dragonfly Coffee Roasters,"Boulder, Colorado",Light,Los Congos Pacamara Honey,"Nueva Segovia growing region, Nicaragua",9.0,9.0,9.0,8.0,8.0,58.0,84.0,17.0,0.04936120789779327,December 2017,42.3073477,-73.2504911,"Lee, Berkshire County, Massachusetts, 01260, United States"
1475,93.0,OQ Coffee Co.,"Highland Park, New Jersey",Medium-Light,Coffea Diversa Costa Rica Sudan Rume,"Biolley, southern Costa Rica",9.0,8.0,9.0,9.0,8.0,53.0,77.0,23.8,0.10365853658536586,December 2017,42.3073477,-73.2504911,"Lee, Berkshire County, Massachusetts, 01260, United States"
1476,94.0,Green Stone Coffee,"Taipei, Taiwan",Light,Ethiopia Banko Gotiti Natural G1,"Kochere, Yirgacheffe growing region, south-central Ethiopia",9.0,9.0,9.0,9.0,8.0,58.0,86.0,17.4,0.07909090909090909,December 2017,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
1477,96.0,Willoughby's Coffee & Tea,"Branford, Connecticut",Medium-Light,Panama Auromar Geisha Natural,"Piedra Candela, Chiriqui Province, far western Panama",10.0,9.0,9.0,9.0,9.0,56.0,80.0,46.75,0.1357433217189315,December 2017,43.074761,-89.3837613,"Madison, Dane County, Wisconsin, United States"
1478,95.0,Bird Rock Coffee Roasters,"San Diego, California",Medium-Light,El Salvador Finca Kilimanjaro,"Santa Ana Department, El Salvador",9.0,9.0,9.0,9.0,9.0,56.0,80.0,21.25,0.061701509872241586,December 2017,38.4375391,-108.2403855,"Montrose County, Colorado, United States"
1479,94.0,Equator Coffees & Teas,"San Rafael, California",Medium-Light,Panama Elida Green Tip Gesha Natural,"Boquete growing region, western Panama",9.0,8.0,9.0,9.0,9.0,53.0,77.0,31.45,0.2739547038327526,December 2017,34.0194704,-118.491227,"Santa Monica, Los Angeles County, California, United States"
1480,96.0,JBC Coffee Roasters,"Madison, Wisconsin",Medium-Light,Gikanda Kenya,South-central Kenya,9.0,9.0,9.0,10.0,9.0,55.0,76.0,16.3625,0.04751016260162602,November 2017,23.474323,120.4500678,"台灣中油文化路站, 11, 文化路, 文化里, 西區, 嘉義市, 600, 臺灣"
1483,95.0,Klatch Coffee,"Los Angeles, California",Medium-Light,Kenya AB Muchoki,"Nyeri growing region, south-central Kenya",9.0,9.0,10.0,9.0,8.0,55.0,75.0,16.9575,0.04923780487804878,November 2017,32.7762719,-96.7968559,"Dallas, Dallas County, Texas, United States"
